brand_info,item_no_or_size,ratings,feedback,price,oz_at_price,options,fragrance_info,limited_edition,image_url,url,image_filename,dominant_color
"['DEREK LAM 10 CROSBY', 'Looking Glass']","['ITEM ', '1769058']","[['5 stars', '19', '4 stars', '2', '3 stars', '2', '2 stars', '5', '1 star', '0']]","[['28 reviews'], ['1179', ' loves']]",['$85.00'],['1.7 oz/ 50 mL Eau de Parfum Spray'],"['Standard size', '1.7 oz/ 50 mL Eau de Parfum Spray', '5.9 oz/ 174 mL Eau de Parfum Spray']","['Dusk on Crosby Street. Celebrating the idea of dancing through life with wild abandon.  A spontaneous blend of Chinese magnolia and tonka bean Madagascar imparts a warm layer over a delicate floral note.\n', '\n', '""There are so many great moments when I see a girl walking down the street and she’s super stylish and very inspiring. Crosby Street is so unique—it’s one of my favorite in New York City.""—Derek Lam\n', '\n', 'Notes:', '\n', ' Chinese Magnolia, Tonka Bean Madagascar.\n', 'Style:', '\n', ' Spontaneous. Warm. Delicate.\n']",True,/productimages/sku/s1769058-main-Lhero.jpg,https://www.sephora.com/product/looking-glass-P405472?icid2=products,s1769058-main-Lhero.jpg,"(230, 230, 230)"
"['Versace', 'Eros Pour Femme Eau de Toilette Rollerball']","['ITEM ', '1841865']","[['5 stars', '8', '4 stars', '2', '3 stars', '4', '2 stars', '2', '1 star', '1']]","[['17 reviews'], ['1443', ' loves']]",['$26.00'],['0.30 oz/ 10 mL Eau de Toilette Rollerball'],,"['Eros Pour Femme Eau de Toilette offers a new sensual and addictive freshness based on the association of precious citrus notes—Sicilian lemon and mandarin—with crisp, fruity notes of raspberry and blackberry. A touch of calone creates the icy effect of a temping sorbet. Velvety floral petals of magnolia and jasmine confer femininity, while a touch of orange blossom adds intensity and character. The dry down offers notes of white woods, musk, and ambrox to convey elegance and add a sensual dimension. ', 'Notes:', ' Sicilian Lemon, Mandarin, Raspberry Sorbet, Blackberry, Magnolia, Orange Blossom, Jasmine Petals, Ambrox, White Woods, Musk.', 'Style:', ' Sensual. Addictive. Elegant.']",True,/productimages/sku/s1841865-main-Lhero.jpg,https://www.sephora.com/product/eros-pour-femme-eau-de-toilette-rollerball-P414129?icid2=products,s1841865-main-Lhero.jpg,"(216, 212, 186)"
"['TOCCA', 'Emelia Travel Spray']","['ITEM ', '1858182']","[['5 stars', '4', '4 stars', '0', '3 stars', '0', '2 stars', '0', '1 star', '0']]","[['4 reviews'], ['680', ' loves']]",['$46.00'],['0.68 oz/ 20 mL Eau de Parfum Travel Spray'],,"['Fragrance Family:', ' Fresh', 'Scent Type:', ' Fresh Florals', 'Key Notes:', '  Geranium, Magnolia Leaves', 'About:', ' Refreshing and vibrant, Emelia’s zest for life celebrates the spirit of wanderlust. Each note tells the story of a far-flung travel destination, inspired by the stamps found in Emelia’s well-worn passport. A free-spirited adventuress, Emelia calls the world her home. Her vivacious, bohemian spirit enchants with refreshing notes of fig and clementine grounded by the natural warmth of magnolia and geranium. ']",True,/productimages/sku/s1858182-main-Lhero.jpg,https://www.sephora.com/product/emelia-travel-spray-P414781?icid2=products,s1858182-main-Lhero.jpg,"(218, 220, 220)"
"['PINROSE', ""Lil' Dipper""]","['SIZE ', '1.7 oz/ 50 mL', '•', 'ITEM ', '1918127']","[['5 stars', '14', '4 stars', '3', '3 stars', '2', '2 stars', '1', '1 star', '2']]","[['22 reviews'], ['1935', ' loves']]",['$65.00'],,,"['Fragrance Family:', '\n', ' Floral\n', '\n', 'Scent Type:', '\n', ' Classic Floral\n', '\n', 'Key Notes:', '\n', ' Peony, Mandarin Petals, Creamy Sandalwood\n', '\n', 'About:', '\n', ' Embrace this romantic mix of peony, mandarin petals, and creamy sandalwood. This soft floral blend has a subtle hint of spice for a vibe that is intriguing, beautiful, and smart.\n', '\n', 'Sips like: Rosé champagne\n', '\n', 'Beauty Tip:', '\n', 'For the girl-next-door formula, layer with Tambourine Dreamer.\n', 'For a bombshell blend, layer with Sun Saint.\n']",True,/productimages/sku/s1918127-main-Lhero.jpg,https://www.sephora.com/product/lil-dipper-P419109?icid2=products,s1918127-main-Lhero.jpg,"(222, 215, 231)"
"['Juicy Couture', 'Viva La Juicy & Viva La Juicy Soirée Rollerball Duo']","['ITEM ', '2039295']",,"[['1 review'], ['531', ' loves']]",['$27.00'],"[<span class=""css-blx10h"" comps=""[object Object]"" data-comp=""Text"">only a few left<!-- --> - </span>, '2 x 0.17 oz/ 5 mL Eau de Parfum Rollerball Duo']",,"['Flirtatious and charming, Viva La Juicy is inspired by the glamorous girl who is always the life of the party, the Viva la Juicy girl finds couture in the everyday. Viva la Juicy combines delicious wild berries and mandarin with creamy vanilla, praline, jasmine, and honeysuckle. Embracing the signature Juicy addiction, Viva la Juicy is both playful and glamorous.', ' Viva la Juicy Soirée takes her to a wild luxe masked party, a fantastical escape from reality where vibrant colors, alluring scents, and enchanting sounds of music fill the air. The fragrance dances to life with a kaleidoscope of jeweled fruits like pink kiwi and sparkling mandarin. At the heart, Indian sambac, jasmine and lush, vibrant water lily radiate feminine charm, while sensual amber, musk and soft woods pulse with a warm, intoxicating allure.', 'This set contains:', '- 2 x 0.17 oz/ 5 mL Eay de Parfum Rollerballs in Viva La Juicy and Viva La Juicy Soirée']",True,/productimages/sku/s2039295-main-Lhero.jpg,https://www.sephora.com/product/viva-la-juicy-viva-la-juicy-soiree-rollerball-duo-P428257?icid2=products,s2039295-main-Lhero.jpg,"(241, 231, 221)"
"['CLEAN', 'Rain Rollerball']","['ITEM ', '1691112']","[['5 stars', '7', '4 stars', '4', '3 stars', '0', '2 stars', '1', '1 star', '1']]","[['13 reviews'], ['2061', ' loves']]",['$22.00'],['0.34 oz/ 10 mL Eau de Parfum Rollerball'],,"['CLEAN Rain captures the pure scent of a delicate rainfall. An aquatic floral fragrance, it intertwines hints of bright daffodil, dewy melon, water lilies, daisies, and a sheer musk. A sparkling pure scent brings to mind the bright scent of rain—when droplets cling to the leaves of budding flowers and the whole world feels pure and bright. CLEAN Rain bottles precious moments that will uplift your spirits year-round. \n', '\n', 'Notes:', '\n', 'Dewy Melon, Daffodil, Watermint, Spring Daisy, Water Lily, Violet Leaves, Fluid Musks, Sleek Woods.\n ', 'Style:', '\n', 'Pure. Bright. Precious.\n', 'Clean at Sephora', 'When you spot our Clean seal, you can be sure we’ve checked that this brand’s product is made without the ingredients you told us you’d most like to avoid. Bonus: Clean at Sephora fragrances are cruelty-free.', ' Clean at Sephora™ is formulated without: ', 'Sulfates SLS and SLES, parabens , formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, triclosan , triclocarban, PTFE/PFOA, styrene, polyacrylamide/acrylamide, acetaldehyde, acetonitrile, methylene chloride, animal fats, oils, and musks, benzalkonium chloride, toluene, resorcinol, acetone, butoxyethanol, ethylenediaminetetraacetic acid, methyl cellosolve, methylisothiazolinone/ methylchloroisothiazolinone, mercury and mercury compounds (thimerosal), bisphenol A(BPA).']",True,/productimages/sku/s1691112-main-Lhero.jpg,https://www.sephora.com/product/rain-rollerball-P399761?icid2=products,s1691112-main-Lhero.jpg,"(127, 200, 158)"
"['AERIN', 'Linen Rose Eau de Cologne Rollerball']","['ITEM ', '1912450']","[['5 stars', '1', '4 stars', '0', '3 stars', '1', '2 stars', '0', '1 star', '0']]","[['2 reviews'], ['96', ' loves']]",['$28.00'],['0.20 oz/ 6 mL Eau de Cologne Rollerball'],,"['Fragrance Family:', ' Floral', 'Scent Type:', ' Warm Florals', 'Key Notes:', ' Bulgarian Rose Absolute, Coconut water, Amber', 'About:', ' Linen Rose Eau de Cologne is a floral amber rose that evokes the joy of a relaxed, casual day at the beach with cool, white linen sundresses and sunkissed roses. Its modern, effortless, and free-spirited scent captures the pure simplicity of a rose touched by the salty-cool ocean breezes, open to the sea, sand, and sky.', 'The energizing rush of sun-drenched top notes scatter like orange flower petals among lemon leaves to create a vivid burst of freshness. They flow through the enveloping warmth of the rose-filled heart of the fragrance: white Bulgarian rose, exotic ylang-ylang, refreshing coconut water, Bulgarian rose absolute, Bulgarian rose oil, and rose bouton. Like the sun upon the sand and sea, a golden glow emerges in the final notes of vanilla and amber. Sun-bleached vetiver adds the final modern note of depth and refinement.', 'What else you need to know:', '""I love long walks on the beach. The roses in my East Hampton garden seem to bloom effortlessly surrounded by the natural beauty of the dunes, water, and sky.""—Aerin Lauder']",True,/productimages/sku/s1912450-main-Lhero.jpg,https://www.sephora.com/product/linen-rose-eau-de-cologne-rollerball-P417949?icid2=products,s1912450-main-Lhero.jpg,"(233, 230, 219)"
"['Guerlain', 'Mon Guerlain Perfumed Shower Gel']","['SIZE ', '6.7 oz/ 200 mL', '•', 'ITEM ', '1926120']","[['5 stars', '0', '4 stars', '0', '3 stars', '1', '2 stars', '0', '1 star', '0']]","[['1 review'], ['470', ' loves']]",['$52.00'],,,"['Fragrance Family:', '\n', ' Warm & Spicy\n', '\n', 'Scent Type:', '\n', ' Warm & Sweet Gourmands\n', '\n', 'Key Notes:', '\n', ' Jasmine, Lavender, Vanilla\n', '\n', 'What it is', '\n', ' A Perfumed Shower Gel that transforms into a luscious foam on contact with water, leaving skin toned, soft, and subtly scented.\n', '\n', 'About:', '\n', ""Mon Guerlain, the House's new fragrance, is a tribute to today’s femininity—a strong, free and sensual femininity, inspired by Angelina Jolie. \n"", '\nMy invisible tattoo, my fragrance, Mon Guerlain. This fresh oriental fragrance enhances exceptional raw materials: carla lavender from Provence, sambac jasmine from India, album sandalwood from Australia, and vanilla tahitensis from Papua New Guinea. It expresses the quintessence of a history replete with experiences and nourished by success, expertise, and generosity, all infused with the same passion since 1828. \n', '\n', ""The bottle, with its pure and refined lines, is the emblematic bottle of Guerlain's bath line.It expresses the quintessence of a history replete with experiences and nourished by success, expertise, and generosity, all infused with the same passion since 1828. \n\n""]",True,/productimages/sku/s1926120-main-Lhero.jpg,https://www.sephora.com/product/mon-guerlain-perfumed-shower-gel-P416929?icid2=products,s1926120-main-Lhero.jpg,"(236, 206, 202)"
"['ELLIS BROOKLYN', 'Rives Eau de Parfum']","['SIZE ', '1.7 oz/ 50 mL', '•', 'ITEM ', '1915495']","[['5 stars', '3', '4 stars', '0', '3 stars', '0', '2 stars', '0', '1 star', '0']]","[['3 reviews'], ['399', ' loves']]",['$100.00'],,,"['Fragrance Family:', ' Earthy & Woody', 'Scent Type:', ' Earthy Greens & Herbs', 'Key Notes:', ' Neroli, Lavender, Cashmere Woods', 'About:', 'Inspired by the French Riviera of the1920s—lazy days on the shore, evening writer salons, and fresh midnight breezes wafting through open windows—this is a true unisex scent. Neroli, petitgrain, and lavender form the backbone of the fragrance, which lingers with an elegant base of cedarwood and white suede for an incredibly clean, almost soapy finish.', 'What else you need to know:', ' All Ellis Brooklyn fragrances are paraben-free and phthalates-free.', '""I created Rives for the women in my life who love men\'s fragrances—and, of course, now my husband wears it every day! Rives is beautiful yet not precious and exudes a masculine cleanliness that is confident without becoming a stereotype.""—Bee Shapiro, founder. ', 'Clean at Sephora', 'When you spot our Clean seal, you can be sure we’ve checked that this brand’s product is made without the ingredients you told us you’d most like to avoid. Bonus: Clean at Sephora fragrances are cruelty-free.', ' Clean at Sephora™ is formulated without: ', 'Sulfates SLS and SLES, parabens , formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, triclosan , triclocarban, PTFE/PFOA, styrene, polyacrylamide/acrylamide, acetaldehyde, acetonitrile, methylene chloride, animal fats, oils, and musks, benzalkonium chloride, toluene, resorcinol, acetone, butoxyethanol, ethylenediaminetetraacetic acid, methyl cellosolve, methylisothiazolinone/ methylchloroisothiazolinone, mercury and mercury compounds (thimerosal), bisphenol A(BPA).']",True,/productimages/sku/s1915495-main-Lhero.jpg,https://www.sephora.com/product/rives-eau-de-parfum-P418546?icid2=products,s1915495-main-Lhero.jpg,"(210, 213, 206)"
"[""Etat Libre d'Orange"", 'You or Someone Like You']","['ITEM ', '1915701']","[['5 stars', '5', '4 stars', '0', '3 stars', '0', '2 stars', '1', '1 star', '0']]","[['6 reviews'], ['496', ' loves']]",['$25.00'],['0.25 oz/ 7.5 mL Eau de Parfum Travel Spray'],"['Standard size', '1.6 oz/ 50 mL Eau de Parfum Spray', 'Mini size', '0.25 oz/ 7.5 mL Eau de Parfum Travel Spray']","['Fragrance Family:', ' Fresh', 'Scent Type:', ' Fresh Florals', 'About:', ' You may be clever or naive, innocent or sophisticated, sexy or chaste, curvy or thin. You may be a blonde, brunette, redheaded, bald, or coiffed in some interesting blend of primary colors—but whoever you are, you need a perfume made for you (or someone like you.) ', 'You or Someone Like You is a welcoming fragrance, a contemporary creation built around timeless materials, which invigorate the senses with a fresh, inviting appeal. One feels good wearing it.', 'Does Los Angeles have a scent? Etat Libre d’Orange collaborated with Chandler Burr on a fragrance that an LA woman might wear. The scent is named for Burr’s novel, which is set in the iconic city.']",True,/productimages/sku/s1915701-main-Lhero.jpg,https://www.sephora.com/product/you-or-someone-like-you-P419611?icid2=products,s1915701-main-Lhero.jpg,"(227, 226, 221)"
"['Atelier Cologne', 'Pomelo Paradis Body Lotion']","['SIZE ', '8.9 oz/ 265 mL', '•', 'ITEM ', '1689306']","[['5 stars', '0', '4 stars', '1', '3 stars', '0', '2 stars', '0', '1 star', '0']]","[['1 review'], ['294', ' loves']]",['$60.00'],,,"['What it is:', '\n', 'A moisturizing body lotion with a sparkling citrus scent.\n', '\n', 'What it does:', '\n', ' This effective, lightweight moisturizer is scented with the iconic Atlelier Cologne Pomélo Paradis fragrance. It can be used on its own, layered with Pomélo Paradis Cologne Absolue Pure Perfume, or worn under your favorite Atelier Cologne scent.\n', '\n', 'Pomélo Paradis is a new and unexpected fragrance experience. Fresh and sparkling pomelo from Florida floats over rich notes of blackcurrant bud and the complexity of Haitian vetiver. \n', '\n', 'What it is formulated WITHOUT:', '\n', '- Parabens\n', '- Sulfates\n', '- Phthalates\n', '\n', 'Notes:', '\n', ' Pink Pomelo, Calabrian Mandarin, Blackcurrant Bud, Moroccan Orange Blossom, Bulgarian Rose Essence, Mint, Haitian Vetiver, Tuscan Iris, Amber.\n', 'Style:', '\n', 'Unexpected. Casual. Chic.\n']",True,/productimages/sku/s1689306-main-Lhero.jpg,https://www.sephora.com/product/pomelo-paradis-body-lotion-P396312?icid2=products,s1689306-main-Lhero.jpg,"(15, 67, 109)"
"['Kilian', 'Intoxicated']","['ITEM ', '2056950']","[['5 stars', '0', '4 stars', '0', '3 stars', '1', '2 stars', '0', '1 star', '0']]","[['1 review'], ['294', ' loves']]",['$295.00'],"['1.7 oz/ 50 mL Eau de Parfum Spray', ' ', ' - comes with couture clutch pictured']","['Standard size', '4 x 0.25 oz/ 7.5 mL Eau de Parfum Refillable Travel Sprays', 'Mini size', '1.7 oz/ 50 mL Eau de Parfum Spray']","['Fragrance Family:', '\n', ' Warm & Spicy\n', '\n', 'Scent Type:', '\n', ' Warm & Sweet Gourmands\n', '\n', 'Key Notes:', '\n', ' Cardamom, Mocha Coffee, Vanilla\n', '\n', 'About:', '\n', ' Inexplicably addictive and intoxicating, nothing curbs craving like a cup of rich Turkish coffee, laced with green cardamom—both in oil and absolute—doubling the addictive stronghold of this stimulating substance. Warmth rises like stream with a spicy cinnamon and hallucinogenic nutmeg. At its base, like at the bottom of a delicate porcelain mug, floats the crystallized sweetness of caramelized sugar.\n', '\n', 'Intoxicated Eau de Parfum is a perfume to light a fire in your blood and ignite fantasies in your mind that mill make you feel confident and seductive.\n', '\n', 'Each set contains:', '\n', 'Standard set:\n', '- 1.7 oz/ 50 ml Eau de Parfum\n', '- Lacquered coffret\n', '\n', 'Mini set:\n', '- 4 x 0.25 oz/ 7.5 mL Eau de Parfum\n', '- Refillable travel atomizer\n', '\n', 'What else you need to know:', '\n', ' ""Intoxicated stirs up a cup of smooth, dark Turkish coffee.""\n', '\n', ' The 1.7oz/ 50mL Eau de Parfum comes with the lacquered coffret pictured:\n', 'A magnificently weighted lacquered coffret made of warm, black wood and cool bronze is crafted in the classic design of vintage cigar cases gracing an elegant side table. The flacon is all shimmering smoke with opaque black glass and silver-toned accents. True luxury should last a lifetime, and as such, all Kilian fragrance flacons are designed to be refilled.\n']",True,/productimages/sku/s2056950-main-Lhero.jpg,https://www.sephora.com/product/intoxicated-P429619?icid2=products,s2056950-main-Lhero.jpg,"(34, 34, 37)"
"['Yves Saint Laurent', 'MANIFESTO']","['ITEM ', '1519495']","[['5 stars', '77', '4 stars', '17', '3 stars', '11', '2 stars', '4', '1 star', '4']]","[['113 reviews'], ['4965', ' loves']]",['$25.00'],['0.34 oz/ 10 mL Eau de Parfum Rollerball'],"['Mini size', '0.34 oz/ 10 mL Eau de Parfum Rollerball']","['Introducing Manifesto, a sensual, captivating fragrance from Yves Saint Laurent. A bouquet of jasmine punctuated by green notes and a bold trail combining wood, vanilla, and tonka beans are the signature of this new declaration of femininity.\n\n', 'Notes:', 'Jasmine, Wood, Vanilla, Tonka Bean.\n\n', 'Style:', 'Feminine. Bold. Lovely. ']",True,/productimages/sku/s1519495-main-Lhero.jpg,https://www.sephora.com/product/manifesto-P378268?skuId=1519495&icid2=products,s1519495-main-Lhero.jpg,"(239, 234, 219)"
"['Givenchy', 'Live Irrésistible Eau de Toilette']","['ITEM ', '1857036']","[['5 stars', '1', '4 stars', '2', '3 stars', '0', '2 stars', '0', '1 star', '0']]","[['3 reviews'], ['799', ' loves']]",['$91.00'],"[<span class=""css-blx10h"" comps=""[object Object]"" data-comp=""Text"">only a few left<!-- --> - </span>, '2.5 oz/ 74 mL Eau de Toilette Spray']","['Standard size', '2.5 oz/ 74 mL Eau de Toilette Spray']","['She makes her own luck and rewrites all the rules, leaving just one: Live Irrésistible. The refreshing sweetness of a crisp pear blends with the vivacity of juicy raspberry for a tangy freshness. Airy petals of rose and allspice berries ignite sensual musks and woody notes in an explosive finale. ', 'The couture inspired bottle is fresh and effervescent, adorned with light pink studs and a bright pink label that remind you to Live Irrésistible.', 'Notes:', ' Allspice Berries, Juicy Raspberry, Rose, Crisp Pear.', 'Style:', 'Fun. Bright. Happy.']",True,/productimages/sku/s1857036-main-Lhero.jpg,https://www.sephora.com/product/live-irr-sistible-eau-de-toilette-P410636?icid2=products,s1857036-main-Lhero.jpg,"(238, 217, 219)"
"['By Rosie Jane', 'Tilly Travel Spray']","['ITEM ', '2073047']","[['5 stars', '3', '4 stars', '0', '3 stars', '0', '2 stars', '0', '1 star', '1']]","[['4 reviews'], ['434', ' loves']]",['$20.00'],['0.25 oz/ 7.5 mL Eau de Parfum Travel Spray'],"['Mini size', '0.25 oz/ 7.5 mL Eau de Parfum Travel Spray']","['Fragrance Family:', ' Fresh', 'Scent Type:', ' Fresh Citrus & Fruits', 'Key Notes:', ' Grapefruit, Gardenia, Coconut', 'About:', ' The perfect scent of Tilly blends into a light  eau de parfum. Tily is alike salty skin, no makeup, or an ocean breeze through beach-day hair. Layers of grapefruit, tropical gardenia, and coconut. Inspired by summer, Tilly is warm and delicate.', 'What else you need to know:', 'Created by easy living enthusiast Rosie Jane Johnston, these scents are packaged in 100 percent recyclable materials. By Rosie Jane fragrances are designed to be simple and effortless.  They are phthalate-free, paraben-free, and vegan. ', 'Clean at Sephora', 'When you spot our Clean seal, you can be sure we’ve checked that this brand’s product is made without the ingredients you told us you’d most like to avoid. Bonus: Clean at Sephora fragrances are cruelty-free.', ' Clean at Sephora™ is formulated without: ', 'Sulfates SLS and SLES, parabens , formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, triclosan , triclocarban, PTFE/PFOA, styrene, polyacrylamide/acrylamide, acetaldehyde, acetonitrile, methylene chloride, animal fats, oils, and musks, benzalkonium chloride, toluene, resorcinol, acetone, butoxyethanol, ethylenediaminetetraacetic acid, methyl cellosolve, methylisothiazolinone/ methylchloroisothiazolinone, mercury and mercury compounds (thimerosal), bisphenol A(BPA).']",True,/productimages/sku/s2073047-main-Lhero.jpg,https://www.sephora.com/product/tilly-travel-spray-P431766?icid2=products,s2073047-main-Lhero.jpg,"(196, 189, 176)"
"['Tory Burch', 'Love Relentlessly Body Lotion']","['SIZE ', '6.7 oz/ 200 mL', '•', 'ITEM ', '1914878']","[['5 stars', '1', '4 stars', '0', '3 stars', '0', '2 stars', '0', '1 star', '0']]","[['1 review'], ['300', ' loves']]",['$45.00'],,,"['Fragrance Family:', '\n', ' Floral\n', '\n', 'Scent Type:', '\n', ' Warm Florals\n', '\n', 'Key Notes:', '\n', 'Pink Pepper, Rose, Orris, Sandalwood\n', '\n', 'What it is:', '\n', '  A lightweight, moisture-rich formula that leaves skin smooth and subtly scented with the Love Relentlessly fragrance.\n', '\n', 'About:', '\n', 'Love Relentlessly captures the euphoric feeling of falling in love. A sparkling mix of fiery pink pepper and patchouli is fused with dewy rose and addictive amber. \n', '\n', 'What else you need to know:', '\n', '"" ‘If I told you that I love you, would you hold it against me?‘ My father wrote this note to my mother, which he ran in the newspaper and signed ’Love, Relentless.’ My parents were the most romantic couple I have ever known. This fragrance is inspired by their love story.""—Tory Burch\n']",True,/productimages/sku/s1914878-main-Lhero.jpg,https://www.sephora.com/product/love-relentlessly-body-lotion-P415961?icid2=products,s1914878-main-Lhero.jpg,"(245, 209, 207)"
"['Juicy Couture', 'Viva La Juicy Rosé Rollerball Duo']","['ITEM ', '1774280']","[['5 stars', '6', '4 stars', '2', '3 stars', '0', '2 stars', '0', '1 star', '0']]","[['8 reviews'], ['1934', ' loves']]",['$27.00'],['0.17 oz Eau de Parfum Rollerball'],,"['Celebrate with this double-ended rollerball. Viva la Juicy Rosé is a light-hearted toast to the forever vibrant Viva girl. The scent opens with the fresh fruity notes of Italian mandarin and William pear intertwining with soft, dewy jasmine petals. At the heart, rose centifolia blooms into a honey-like floralcy next to white peony and jasmine sambac. Accented with decadent ambrox, sensual orris absolu, and warm benzoin, the fragrance leaves the Viva Rosé girl with an air of mischievous sophistication.', ' The Viva la Juicy girl never turns down a glass of champagne or the chance to get into the tiniest bit of trouble. Viva la Juicy combines delicious wild berries with creamy vanilla and bright jasmine.', 'This set contains:', '- 2 x 0.17 oz/ 5.03 mL Eau de Parfum in Viva La Juicy Rosé  and Viva La Juicy in a dual rollerball']",True,/productimages/sku/s1774280-main-Lhero.jpg,https://www.sephora.com/product/viva-la-juicy-rose-rollerball-duo-P403511?icid2=products,s1774280-main-Lhero.jpg,"(238, 230, 224)"
"['Commodity', 'Tonka']","['ITEM ', '1898386']","[['5 stars', '7', '4 stars', '2', '3 stars', '1', '2 stars', '0', '1 star', '2']]","[['12 reviews'], ['621', ' loves']]",['$135.00'],['3.4 oz/ 100 mL Eau de Parfum Spray'],"['Standard size', '3.4 oz/ 100 mL Eau de Parfum Spray', 'Mini size', '0.33 oz/ 10 mL Eau de Parfum Travel Spray']","['Fragrance Family:', ' Warm & Spicy', 'Scent Type:', ' Warm & Sweet Gourmands', 'Key Notes:', ' Venezuelan Tonka Beans, Davana, Balsam', 'About:', 'Commodity Tonka is at first dark and mysterious. This woody floral features an unexpected set of gourmand notes—smoky whiskey, leather, and tobacco meet dry cocoa, caramel, and coffee. It is elegant and sensual, while at the same time exotic and addictive.', 'Commodity Tonka Eau de Parfum is part of Commodity’s Platinum Collection, which includes scents that are rich, indulgent, and luxurious. ', 'What else you need to know:', ""What's special about this scent: Venezuelan Tonka Bean—Tonka is an aromatic bean sustainably harvested from the Amazonian forest in Venezuela. Roasting prior to extraction results in subline caramel and coffee-chocolate notes, which add a deep richness to this fragrance, resulting in a truly rarified presence.  "", '""Rhythm and music inspire and help me create perfumes and play with sustainable raw materials to bring something different and meaningful to a fragrance. I love to play the piano, and the melodic, syncopated rhythmic patterns of jazz awaken my very personal and provocative style.""—Guillaume Flavigny, Commodity Perfumer']",True,/productimages/sku/s1898386-main-Lhero.jpg,https://www.sephora.com/product/tonka-P417019?icid2=products,s1898386-main-Lhero.jpg,"(168, 164, 156)"
"['Commodity', 'Tonka Travel Spray']","['ITEM ', '1898337']","[['5 stars', '1', '4 stars', '2', '3 stars', '2', '2 stars', '0', '1 star', '2']]","[['7 reviews'], ['777', ' loves']]",['$30.00'],['0.33 oz/ 10 mL Eau de Parfum Travel Spray'],"['Mini size', '0.33 oz/ 10 mL Eau de Parfum Travel Spray']","['Fragrance Family:', ' Warm & Spicy', 'Scent Type:', ' Warm & Sweet Gourmands', 'Key Notes:', ' Venezuelan Tonka Beans, Davana, Balsam', 'About:', 'Commodity Tonka is at first dark and mysterious. This woody floral features an unexpected set of gourmand notes—smoky whiskey, leather, and tobacco meet dry cocoa, caramel, and coffee. It is elegant and sensual, while at the same time exotic and addictive.', 'Commodity Tonka Eau de Parfum is part of Commodity’s Platinum Collection, which includes scents that are rich, indulgent, and luxurious. ', 'What else you need to know:', ""What's special about this scent: Venezuelan Tonka Bean—Tonka is an aromatic bean sustainably harvested from the Amazonian forest in Venezuela. Roasting prior to extraction results in subline caramel and coffee-chocolate notes, which add a deep richness to this fragrance, resulting in a truly rarified presence.  "", '""Rhythm and music inspire and help me create perfumes and play with sustainable raw materials to bring something different and meaningful to a fragrance. I love to play the piano, and the melodic, syncopated rhythmic patterns of jazz awaken my very personal and provocative style.""—Guillaume Flavigny, Commodity Perfumer']",True,/productimages/sku/s1898337-main-Lhero.jpg,https://www.sephora.com/product/tonka-travel-spray-P417020?icid2=products,s1898337-main-Lhero.jpg,"(202, 200, 197)"
"['HERMÈS', 'Eau de Mandarine Ambrée']","['ITEM ', '1523182']","[['5 stars', '1', '4 stars', '2', '3 stars', '0', '2 stars', '0', '1 star', '0']]","[['3 reviews'], ['711', ' loves']]",['$130.00'],['3.3 oz/ 98 mL Eau de Cologne Spray'],,"['Reinventing its classic connections with citrus fruit and freshness, Eau de mandarine ambrée brings a vitality to cologne that is as mischievous as it is gentle. Intrinsically cheerful mandarin is combined with sparkling passion fruit which is itself revealed by the mellowness of amber. A novella that expresses a lively, shimmering, smooth paradise, captured in a color.\n', '""I can think of no smell more joyful than mandarin, more mellow than amber.""—Jean-Claude Ellena, HERMÈS Perfumer\n']",True,/productimages/sku/s1523182-main-Lhero.jpg,https://www.sephora.com/product/eau-de-mandarine-ambr-P379451?icid2=products,s1523182-main-Lhero.jpg,"(251, 192, 18)"
"['Mugler', 'Alien Beautifying Body Cream']","['SIZE ', '6.7 oz/ 200 mL', '•', 'ITEM ', '1971563']",,"[['0 reviews'], ['124', ' loves']]",['$87.00'],,,"['What it is:', ' A sensual cream enhanced with a beautifying complex that moisturizes and imparts a radiant glow.', 'Fragrance Family:', ' Floral', 'Scent Type:', ' Warm Florals', 'Key Notes:', ' Jasmine Sambac, Cashmeran Wood, Amber Gris', 'What it does:', ' The Alien Beautifying Body Cream is enhanced with the long-lasting scent of Alien. Innovated with MUGLER’s Beautifying Complex, it sublimates skin, moisturizes, and unifies the complexion while leaving a radiant glow. ', 'Alien is a floral-woody-amber fragrance that borders the realms of spirituality and sensuality. It exudes a positive energy, charged with sensual and intriguing mystery. ', 'What else you need to know:', ' Layer with Alien Eau de Parfum to complete the art of perfuming.', ' Thierry Mugler envisioned Alien as a sensation—the moment that occurs before a miracle. There is silence, fullness, and an expectancy of the supernatural. It is named Alien because inside every woman is something so unique, so special, it is Alien to everything around her.', '""There is a goddess in every woman that I like to magnify.""—Thierry Mugler']",True,/productimages/sku/s1971563-main-Lhero.jpg,https://www.sephora.com/product/alien-beautifying-body-cream-P422433?icid2=products,s1971563-main-Lhero.jpg,"(109, 91, 133)"
